"","trap_id","trap_date","spp","method","total","zone","year","week"
"3917","FC-064",2021-08-09,"Pipiens","L",6,"SE",2021,32
"3918","FC-064",2021-08-09,"Tarsalis","L",22,"SE",2021,32
"3919","FC-074",2021-08-09,"Pipiens","L",15,"SE",2021,32
"3920","FC-074",2021-08-09,"Tarsalis","L",78,"SE",2021,32
"3921","FC-075",2021-08-09,"Pipiens","L",42,"SE",2021,32
"3922","FC-075",2021-08-09,"Tarsalis","L",44,"SE",2021,32
"3923","FC-075GR",2021-08-09,"Pipiens","G",65,"SE",2021,32
"3924","FC-088GR",2021-08-09,"Pipiens","G",89,"SE",2021,32
"3925","FC-011",2021-08-10,"Tarsalis","L",3,"NW",2021,32
"3926","FC-011",2021-08-10,"Pipiens","L",9,"NW",2021,32
"3927","FC-015",2021-08-10,"Tarsalis","L",4,"NW",2021,32
"3928","FC-041",2021-08-10,"Pipiens","L",22,"NW",2021,32
"3929","FC-041",2021-08-10,"Tarsalis","L",18,"NW",2021,32
"3930","FC-049",2021-08-10,"Tarsalis","L",8,"SW",2021,32
"3931","FC-049",2021-08-10,"Pipiens","L",7,"SW",2021,32
"3932","FC-052",2021-08-10,"Tarsalis","L",3,"NW",2021,32
"3933","FC-058",2021-08-10,"Tarsalis","L",7,"SW",2021,32
"3934","FC-058",2021-08-10,"Pipiens","L",4,"SW",2021,32
"3935","FC-060",2021-08-10,"Tarsalis","L",15,"NW",2021,32
"3936","FC-060",2021-08-10,"Pipiens","L",18,"NW",2021,32
"3937","FC-061",2021-08-10,"Tarsalis","L",7,"NW",2021,32
"3938","FC-061",2021-08-10,"Pipiens","L",7,"NW",2021,32
"3939","FC-063",2021-08-10,"Tarsalis","L",3,"NW",2021,32
"3940","FC-063",2021-08-10,"Pipiens","L",2,"NW",2021,32
"3941","FC-063GR",2021-08-10,"Pipiens","G",76,"NW",2021,32
"3942","FC-073",2021-08-10,"Pipiens","L",28,"NW",2021,32
"3943","FC-073",2021-08-10,"Tarsalis","L",19,"NW",2021,32
"3944","FC-090GR",2021-08-10,"Pipiens","G",36,"NW",2021,32
"3945","FC-001",2021-08-11,"Pipiens","L",5,"SW",2021,32
"3946","FC-001",2021-08-11,"Tarsalis","L",10,"SW",2021,32
"3947","FC-029",2021-08-11,"Pipiens","L",12,"SE",2021,32
"3948","FC-029",2021-08-11,"Tarsalis","L",15,"SE",2021,32
"3949","FC-029GR",2021-08-11,"Tarsalis","G",2,"SE",2021,32
"3950","FC-029GR",2021-08-11,"Pipiens","G",57,"SE",2021,32
"3951","FC-037",2021-08-11,"Pipiens","L",14,"SW",2021,32
"3952","FC-037",2021-08-11,"Tarsalis","L",9,"SW",2021,32
"3953","FC-054",2021-08-11,"Pipiens","L",5,"SE",2021,32
"3954","FC-054",2021-08-11,"Tarsalis","L",3,"SE",2021,32
"3955","FC-057",2021-08-11,"Tarsalis","L",5,"SW",2021,32
"3956","FC-057",2021-08-11,"Pipiens","L",3,"SW",2021,32
"3957","FC-062",2021-08-11,"Tarsalis","L",5,"SW",2021,32
"3958","FC-062",2021-08-11,"Pipiens","L",7,"SW",2021,32
"3959","FC-068",2021-08-11,"Tarsalis","L",8,"SW",2021,32
"3960","FC-071",2021-08-11,"Tarsalis","L",4,"SW",2021,32
"3961","FC-071",2021-08-11,"Pipiens","L",1,"SW",2021,32
"3962","FC-089GR",2021-08-11,"Pipiens","G",262,"SW",2021,32
"3963","FC-093",2021-08-11,"Pipiens","L",7,"SW",2021,32
"3964","FC-093",2021-08-11,"Tarsalis","L",11,"SW",2021,32
"3965","LV-069",2021-08-08,"Tarsalis","L",100,"LV",2021,32
"3966","LV-069",2021-08-08,"Pipiens","L",11,"LV",2021,32
"3967","LV-095",2021-08-08,"Tarsalis","L",104,"LV",2021,32
"3968","LV-095",2021-08-08,"Pipiens","L",17,"LV",2021,32
"3969","LV-089",2021-08-09,"Pipiens","L",8,"LV",2021,32
"3970","LV-089",2021-08-09,"Tarsalis","L",10,"LV",2021,32
"3971","LV-104",2021-08-09,"Tarsalis","L",42,"LV",2021,32
"3972","LV-104",2021-08-09,"Pipiens","L",4,"LV",2021,32
"3973","LV-110",2021-08-09,"Tarsalis","L",17,"LV",2021,32
"3974","LV-110",2021-08-09,"Pipiens","L",1,"LV",2021,32
"3975","LV-020",2021-08-10,"Tarsalis","L",138,"LV",2021,32
"3976","LV-020",2021-08-10,"Pipiens","L",12,"LV",2021,32
"3977","LC-001",2021-08-17,"Pipiens","L",7,"BE",2021,33
"3978","LC-001",2021-08-17,"Tarsalis","L",26,"BE",2021,33
"3979","LC-049",2021-08-17,"Pipiens","L",1,"BE",2021,33
"3980","LC-049",2021-08-17,"Tarsalis","L",30,"BE",2021,33
"3981","LC-053",2021-08-17,"Tarsalis","L",18,"BE",2021,33
"3982","LC-053",2021-08-17,"Pipiens","L",2,"BE",2021,33
"3983","LC-054",2021-08-17,"Pipiens","L",18,"BE",2021,33
"3984","LC-054",2021-08-17,"Tarsalis","L",40,"BE",2021,33
"3985","WC-055",2021-08-17,"Pipiens","L",1,"BE",2021,33
"3986","WC-055",2021-08-17,"Tarsalis","L",18,"BE",2021,33
"3987","FC-006",2021-08-15,"Pipiens","L",15,"NE",2021,33
"3988","FC-006",2021-08-15,"Tarsalis","L",19,"NE",2021,33
"3989","FC-034",2021-08-15,"Tarsalis","L",47,"NE",2021,33
"3990","FC-036",2021-08-15,"Pipiens","L",18,"NW",2021,33
"3991","FC-036",2021-08-15,"Tarsalis","L",50,"NW",2021,33
"3992","FC-038",2021-08-15,"Tarsalis","L",66,"NE",2021,33
"3993","FC-038",2021-08-15,"Pipiens","L",12,"NE",2021,33
"3994","FC-040",2021-08-15,"Tarsalis","L",36,"NE",2021,33
"3995","FC-040",2021-08-15,"Pipiens","L",21,"NE",2021,33
"3996","FC-040GR",2021-08-15,"Pipiens","G",33,"NE",2021,33
"3997","FC-067",2021-08-15,"Tarsalis","L",7,"NE",2021,33
"3998","FC-067",2021-08-15,"Pipiens","L",2,"NE",2021,33
"3999","FC-069",2021-08-15,"Pipiens","L",1,"NE",2021,33
"4000","FC-069",2021-08-15,"Tarsalis","L",65,"NE",2021,33
"4001","FC-072",2021-08-15,"Pipiens","L",2,"NE",2021,33
"4002","FC-072",2021-08-15,"Tarsalis","L",12,"NE",2021,33
"4003","FC-091GR",2021-08-15,"Pipiens","G",22,"NE",2021,33
"4004","FC-092GR",2021-08-15,"Pipiens","G",10,"NE",2021,33
"4005","FC-092GR",2021-08-15,"Tarsalis","G",1,"NE",2021,33
"4006","FC-004",2021-08-16,"Pipiens","L",1,"SE",2021,33
"4007","FC-014",2021-08-16,"Pipiens","L",19,"NE",2021,33
"4008","FC-019",2021-08-16,"Pipiens","L",5,"NE",2021,33
"4009","FC-019",2021-08-16,"Tarsalis","L",3,"NE",2021,33
"4010","FC-023",2021-08-16,"Tarsalis","L",6,"SE",2021,33
"4011","FC-023",2021-08-16,"Pipiens","L",3,"SE",2021,33
"4012","FC-027",2021-08-16,"Pipiens","L",7,"SE",2021,33
"4013","FC-031",2021-08-16,"Tarsalis","L",4,"SE",2021,33
"4014","FC-031",2021-08-16,"Pipiens","L",4,"SE",2021,33
"4015","FC-039",2021-08-16,"Tarsalis","L",8,"SE",2021,33
"4016","FC-039",2021-08-16,"Pipiens","L",5,"SE",2021,33
"4017","FC-046",2021-08-16,"Tarsalis","L",14,"SE",2021,33
"4018","FC-046",2021-08-16,"Pipiens","L",8,"SE",2021,33
"4019","FC-047",2021-08-16,"Pipiens","L",3,"SE",2021,33
"4020","FC-047",2021-08-16,"Tarsalis","L",3,"SE",2021,33
"4021","FC-050",2021-08-16,"Tarsalis","L",7,"SE",2021,33
"4022","FC-050",2021-08-16,"Pipiens","L",10,"SE",2021,33
"4023","FC-053",2021-08-16,"Tarsalis","L",1,"SE",2021,33
"4024","FC-059",2021-08-16,"Tarsalis","L",1,"SE",2021,33
"4025","FC-059",2021-08-16,"Pipiens","L",2,"SE",2021,33
"4026","FC-064",2021-08-16,"Pipiens","L",7,"SE",2021,33
"4027","FC-064",2021-08-16,"Tarsalis","L",3,"SE",2021,33
"4028","FC-066",2021-08-16,"Pipiens","L",53,"NE",2021,33
"4029","FC-066",2021-08-16,"Tarsalis","L",2,"NE",2021,33
"4030","FC-066GR",2021-08-16,"Pipiens","G",4,"NE",2021,33
"4031","FC-074",2021-08-16,"Tarsalis","L",12,"SE",2021,33
"4032","FC-074",2021-08-16,"Pipiens","L",2,"SE",2021,33
"4033","FC-075",2021-08-16,"Pipiens","L",2,"SE",2021,33
"4034","FC-075GR",2021-08-16,"Pipiens","G",14,"SE",2021,33
"4035","FC-088GR",2021-08-16,"Pipiens","G",79,"SE",2021,33
"4036","FC-011",2021-08-17,"Pipiens","L",5,"NW",2021,33
"4037","FC-011",2021-08-17,"Tarsalis","L",9,"NW",2021,33
"4038","FC-015",2021-08-17,"Tarsalis","L",3,"NW",2021,33
"4039","FC-041",2021-08-17,"Tarsalis","L",17,"NW",2021,33
"4040","FC-041",2021-08-17,"Pipiens","L",4,"NW",2021,33
"4041","FC-049",2021-08-17,"Pipiens","L",6,"SW",2021,33
"4042","FC-049",2021-08-17,"Tarsalis","L",8,"SW",2021,33
"4043","FC-052",2021-08-17,"Tarsalis","L",4,"NW",2021,33
"4044","FC-052",2021-08-17,"Pipiens","L",2,"NW",2021,33
"4045","FC-058",2021-08-17,"Tarsalis","L",4,"SW",2021,33
"4046","FC-060",2021-08-17,"Tarsalis","L",6,"NW",2021,33
"4047","FC-060",2021-08-17,"Pipiens","L",19,"NW",2021,33
"4048","FC-061",2021-08-17,"Tarsalis","L",24,"NW",2021,33
"4049","FC-061",2021-08-17,"Pipiens","L",7,"NW",2021,33
"4050","FC-063",2021-08-17,"Pipiens","L",2,"NW",2021,33
"4051","FC-063",2021-08-17,"Tarsalis","L",5,"NW",2021,33
"4052","FC-063GR",2021-08-17,"Pipiens","G",63,"NW",2021,33
"4053","FC-073",2021-08-17,"Tarsalis","L",9,"NW",2021,33
"4054","FC-090GR",2021-08-17,"Tarsalis","G",2,"NW",2021,33
"4055","FC-090GR",2021-08-17,"Pipiens","G",141,"NW",2021,33
"4056","FC-001",2021-08-18,"Tarsalis","L",6,"SW",2021,33
"4057","FC-001",2021-08-18,"Pipiens","L",1,"SW",2021,33
"4058","FC-029",2021-08-18,"Tarsalis","L",24,"SE",2021,33
"4059","FC-029",2021-08-18,"Pipiens","L",2,"SE",2021,33
"4060","FC-029GR",2021-08-18,"Pipiens","G",336,"SE",2021,33
"4061","FC-037",2021-08-18,"Tarsalis","L",6,"SW",2021,33
"4062","FC-037",2021-08-18,"Pipiens","L",2,"SW",2021,33
"4063","FC-054",2021-08-18,"Tarsalis","L",12,"SE",2021,33
"4064","FC-054",2021-08-18,"Pipiens","L",12,"SE",2021,33
"4065","FC-057",2021-08-18,"Pipiens","L",1,"SW",2021,33
"4066","FC-057",2021-08-18,"Tarsalis","L",3,"SW",2021,33
"4067","FC-062",2021-08-18,"Pipiens","L",2,"SW",2021,33
"4068","FC-062",2021-08-18,"Tarsalis","L",3,"SW",2021,33
"4069","FC-068",2021-08-18,"Pipiens","L",5,"SW",2021,33
"4070","FC-068",2021-08-18,"Tarsalis","L",13,"SW",2021,33
"4071","FC-089GR",2021-08-18,"Pipiens","G",321,"SW",2021,33
"4072","FC-093",2021-08-18,"Tarsalis","L",3,"SW",2021,33
"4073","LV-069",2021-08-15,"Pipiens","L",9,"LV",2021,33
"4074","LV-069",2021-08-15,"Tarsalis","L",41,"LV",2021,33
"4075","LV-095",2021-08-15,"Tarsalis","L",15,"LV",2021,33
"4076","LV-095",2021-08-15,"Pipiens","L",3,"LV",2021,33
"4077","LV-089",2021-08-16,"Pipiens","L",9,"LV",2021,33
"4078","LV-089",2021-08-16,"Tarsalis","L",42,"LV",2021,33
"4079","LV-104",2021-08-16,"Tarsalis","L",146,"LV",2021,33
"4080","LV-104",2021-08-16,"Pipiens","L",70,"LV",2021,33
"4081","LV-110",2021-08-16,"Tarsalis","L",8,"LV",2021,33
"4082","LV-110",2021-08-16,"Pipiens","L",3,"LV",2021,33
"4083","LV-020",2021-08-17,"Pipiens","L",18,"LV",2021,33
"4084","LV-020",2021-08-17,"Tarsalis","L",39,"LV",2021,33
"4085","LC-001",2021-08-24,"Tarsalis","L",34,"BE",2021,34
"4086","LC-001",2021-08-24,"Pipiens","L",4,"BE",2021,34
"4087","LC-049",2021-08-24,"Tarsalis","L",4,"BE",2021,34
"4088","LC-053",2021-08-24,"Pipiens","L",2,"BE",2021,34
"4089","LC-053",2021-08-24,"Tarsalis","L",36,"BE",2021,34
"4090","LC-054",2021-08-24,"Tarsalis","L",21,"BE",2021,34
"4091","LC-054",2021-08-24,"Pipiens","L",20,"BE",2021,34
"4092","WC-055",2021-08-24,"Tarsalis","L",17,"BE",2021,34
"4093","WC-055",2021-08-24,"Pipiens","L",2,"BE",2021,34
"4094","FC-006",2021-08-22,"Tarsalis","L",4,"NE",2021,34
"4095","FC-006",2021-08-22,"Pipiens","L",21,"NE",2021,34
"4096","FC-014",2021-08-22,"Tarsalis","L",8,"NE",2021,34
"4097","FC-014",2021-08-22,"Pipiens","L",291,"NE",2021,34
"4098","FC-019",2021-08-22,"Pipiens","L",9,"NE",2021,34
"4099","FC-019",2021-08-22,"Tarsalis","L",2,"NE",2021,34
"4100","FC-034",2021-08-22,"Tarsalis","L",7,"NE",2021,34
"4101","FC-036",2021-08-22,"Tarsalis","L",7,"NW",2021,34
"4102","FC-040",2021-08-22,"Pipiens","L",4,"NE",2021,34
"4103","FC-040",2021-08-22,"Tarsalis","L",13,"NE",2021,34
"4104","FC-040GR",2021-08-22,"Pipiens","G",73,"NE",2021,34
"4105","FC-066",2021-08-22,"Pipiens","L",348,"NE",2021,34
"4106","FC-066",2021-08-22,"Tarsalis","L",8,"NE",2021,34
"4107","FC-066GR",2021-08-22,"Pipiens","G",36,"NE",2021,34
"4108","FC-067",2021-08-22,"Pipiens","L",4,"NE",2021,34
"4109","FC-067",2021-08-22,"Tarsalis","L",25,"NE",2021,34
"4110","FC-069",2021-08-22,"Tarsalis","L",13,"NE",2021,34
"4111","FC-069",2021-08-22,"Pipiens","L",3,"NE",2021,34
"4112","FC-072",2021-08-22,"Tarsalis","L",1,"NE",2021,34
"4113","FC-091GR",2021-08-22,"Pipiens","G",12,"NE",2021,34
"4114","FC-092GR",2021-08-22,"Pipiens","G",17,"NE",2021,34
"4115","FC-004",2021-08-23,"Tarsalis","L",3,"SE",2021,34
"4116","FC-004",2021-08-23,"Pipiens","L",18,"SE",2021,34
"4117","FC-023",2021-08-23,"Tarsalis","L",3,"SE",2021,34
"4118","FC-027",2021-08-23,"Pipiens","L",5,"SE",2021,34
"4119","FC-027",2021-08-23,"Tarsalis","L",2,"SE",2021,34
"4120","FC-031",2021-08-23,"Pipiens","L",2,"SE",2021,34
"4121","FC-031",2021-08-23,"Tarsalis","L",1,"SE",2021,34
"4122","FC-039",2021-08-23,"Tarsalis","L",4,"SE",2021,34
"4123","FC-039",2021-08-23,"Pipiens","L",2,"SE",2021,34
"4124","FC-046",2021-08-23,"Tarsalis","L",15,"SE",2021,34
"4125","FC-046",2021-08-23,"Pipiens","L",7,"SE",2021,34
"4126","FC-050",2021-08-23,"Pipiens","L",65,"SE",2021,34
"4127","FC-053",2021-08-23,"Tarsalis","L",7,"SE",2021,34
"4128","FC-059",2021-08-23,"Tarsalis","L",2,"SE",2021,34
"4129","FC-059",2021-08-23,"Pipiens","L",3,"SE",2021,34
"4130","FC-064",2021-08-23,"Pipiens","L",2,"SE",2021,34
"4131","FC-064",2021-08-23,"Tarsalis","L",8,"SE",2021,34
"4132","FC-074",2021-08-23,"Tarsalis","L",5,"SE",2021,34
"4133","FC-074",2021-08-23,"Pipiens","L",2,"SE",2021,34
"4134","FC-075",2021-08-23,"Pipiens","L",16,"SE",2021,34
"4135","FC-075",2021-08-23,"Tarsalis","L",15,"SE",2021,34
"4136","FC-075GR",2021-08-23,"Pipiens","G",21,"SE",2021,34
"4137","FC-088GR",2021-08-23,"Pipiens","G",120,"SE",2021,34
"4138","FC-011",2021-08-24,"Pipiens","L",8,"NW",2021,34
"4139","FC-011",2021-08-24,"Tarsalis","L",1,"NW",2021,34
"4140","FC-015",2021-08-24,"Tarsalis","L",1,"NW",2021,34
"4141","FC-041",2021-08-24,"Tarsalis","L",12,"NW",2021,34
"4142","FC-041",2021-08-24,"Pipiens","L",6,"NW",2021,34
"4143","FC-049",2021-08-24,"Tarsalis","L",3,"SW",2021,34
"4144","FC-049",2021-08-24,"Pipiens","L",4,"SW",2021,34
"4145","FC-052",2021-08-24,"Tarsalis","L",3,"NW",2021,34
"4146","FC-058",2021-08-24,"Tarsalis","L",4,"SW",2021,34
"4147","FC-058",2021-08-24,"Pipiens","L",7,"SW",2021,34
"4148","FC-060",2021-08-24,"Tarsalis","L",2,"NW",2021,34
"4149","FC-061",2021-08-24,"Tarsalis","L",9,"NW",2021,34
"4150","FC-061",2021-08-24,"Pipiens","L",3,"NW",2021,34
"4151","FC-063",2021-08-24,"Tarsalis","L",2,"NW",2021,34
"4152","FC-063",2021-08-24,"Pipiens","L",3,"NW",2021,34
"4153","FC-063GR",2021-08-24,"Pipiens","G",93,"NW",2021,34
"4154","FC-073",2021-08-24,"Tarsalis","L",5,"NW",2021,34
"4155","FC-090GR",2021-08-24,"Pipiens","G",46,"NW",2021,34
"4156","FC-001",2021-08-25,"Pipiens","L",4,"SW",2021,34
"4157","FC-001",2021-08-25,"Tarsalis","L",4,"SW",2021,34
"4158","FC-029",2021-08-25,"Tarsalis","L",2,"SE",2021,34
"4159","FC-029",2021-08-25,"Pipiens","L",3,"SE",2021,34
"4160","FC-029GR",2021-08-25,"Pipiens","G",47,"SE",2021,34
"4161","FC-037",2021-08-25,"Pipiens","L",3,"SW",2021,34
"4162","FC-054",2021-08-25,"Pipiens","L",1,"SE",2021,34
"4163","FC-057",2021-08-25,"Pipiens","L",4,"SW",2021,34
"4164","FC-062",2021-08-25,"Tarsalis","L",1,"SW",2021,34
"4165","FC-068",2021-08-25,"Tarsalis","L",3,"SW",2021,34
"4166","FC-068",2021-08-25,"Pipiens","L",1,"SW",2021,34
"4167","FC-071",2021-08-25,"Tarsalis","L",2,"SW",2021,34
"4168","FC-089GR",2021-08-25,"Pipiens","G",25,"SW",2021,34
"4169","FC-093",2021-08-25,"Tarsalis","L",1,"SW",2021,34
"4170","LV-069",2021-08-22,"Pipiens","L",4,"LV",2021,34
"4171","LV-069",2021-08-22,"Tarsalis","L",29,"LV",2021,34
"4172","LV-095",2021-08-22,"Pipiens","L",12,"LV",2021,34
"4173","LV-095",2021-08-22,"Tarsalis","L",21,"LV",2021,34
"4174","LV-089",2021-08-23,"Tarsalis","L",43,"LV",2021,34
"4175","LV-089",2021-08-23,"Pipiens","L",17,"LV",2021,34
"4176","LV-104",2021-08-23,"Tarsalis","L",16,"LV",2021,34
"4177","LV-104",2021-08-23,"Pipiens","L",33,"LV",2021,34
"4178","LV-110",2021-08-23,"Tarsalis","L",14,"LV",2021,34
"4179","LV-020",2021-08-24,"Tarsalis","L",24,"LV",2021,34
"4180","LV-020",2021-08-24,"Pipiens","L",6,"LV",2021,34
"4181","LC-001",2021-08-31,"Tarsalis","L",11,"BE",2021,35
"4182","LC-001",2021-08-31,"Pipiens","L",3,"BE",2021,35
"4183","LC-049",2021-08-31,"Tarsalis","L",4,"BE",2021,35
"4184","LC-053",2021-08-31,"Tarsalis","L",9,"BE",2021,35
"4185","LC-053",2021-08-31,"Pipiens","L",5,"BE",2021,35
"4186","LC-054",2021-08-31,"Pipiens","L",23,"BE",2021,35
"4187","LC-054",2021-08-31,"Tarsalis","L",15,"BE",2021,35
"4188","WC-055",2021-08-31,"Pipiens","L",3,"BE",2021,35
"4189","WC-055",2021-08-31,"Tarsalis","L",5,"BE",2021,35
"4190","FC-004",2021-08-29,"Tarsalis","L",3,"SE",2021,35
"4191","FC-004",2021-08-29,"Pipiens","L",26,"SE",2021,35
"4192","FC-023",2021-08-29,"Tarsalis","L",2,"SE",2021,35
"4193","FC-023",2021-08-29,"Pipiens","L",3,"SE",2021,35
"4194","FC-027",2021-08-29,"Tarsalis","L",2,"SE",2021,35
"4195","FC-027",2021-08-29,"Pipiens","L",4,"SE",2021,35
"4196","FC-031",2021-08-29,"Tarsalis","L",14,"SE",2021,35
"4197","FC-031",2021-08-29,"Pipiens","L",5,"SE",2021,35
"4198","FC-039",2021-08-29,"Pipiens","L",4,"SE",2021,35
"4199","FC-039",2021-08-29,"Tarsalis","L",22,"SE",2021,35
"4200","FC-046",2021-08-29,"Tarsalis","L",5,"SE",2021,35
"4201","FC-046",2021-08-29,"Pipiens","L",15,"SE",2021,35
"4202","FC-047",2021-08-29,"Pipiens","L",3,"SE",2021,35
"4203","FC-047",2021-08-29,"Tarsalis","L",1,"SE",2021,35
"4204","FC-050",2021-08-29,"Pipiens","L",138,"SE",2021,35
"4205","FC-050",2021-08-29,"Tarsalis","L",3,"SE",2021,35
"4206","FC-053",2021-08-29,"Pipiens","L",1,"SE",2021,35
"4207","FC-053",2021-08-29,"Tarsalis","L",8,"SE",2021,35
"4208","FC-059",2021-08-29,"Pipiens","L",17,"SE",2021,35
"4209","FC-064",2021-08-29,"Pipiens","L",7,"SE",2021,35
"4210","FC-064",2021-08-29,"Tarsalis","L",11,"SE",2021,35
"4211","FC-074",2021-08-29,"Tarsalis","L",27,"SE",2021,35
"4212","FC-074",2021-08-29,"Pipiens","L",4,"SE",2021,35
"4213","FC-075",2021-08-29,"Pipiens","L",36,"SE",2021,35
"4214","FC-075",2021-08-29,"Tarsalis","L",15,"SE",2021,35
"4215","FC-075GR",2021-08-29,"Pipiens","G",49,"SE",2021,35
"4216","FC-088GR",2021-08-29,"Pipiens","G",30,"SE",2021,35
"4217","FC-014",2021-08-30,"Pipiens","L",9,"NE",2021,35
"4218","FC-019",2021-08-30,"Tarsalis","L",2,"NE",2021,35
"4219","FC-019",2021-08-30,"Pipiens","L",6,"NE",2021,35
"4220","FC-036",2021-08-30,"Pipiens","L",1,"NW",2021,35
"4221","FC-038",2021-08-30,"Pipiens","L",2,"NE",2021,35
"4222","FC-040",2021-08-30,"Tarsalis","L",1,"NE",2021,35
"4223","FC-040GR",2021-08-30,"Pipiens","G",9,"NE",2021,35
"4224","FC-066",2021-08-30,"Tarsalis","L",7,"NE",2021,35
"4225","FC-066",2021-08-30,"Pipiens","L",335,"NE",2021,35
"4226","FC-066GR",2021-08-30,"Pipiens","G",7,"NE",2021,35
"4227","FC-067",2021-08-30,"Tarsalis","L",3,"NE",2021,35
"4228","FC-069",2021-08-30,"Tarsalis","L",2,"NE",2021,35
"4229","FC-072",2021-08-30,"Pipiens","L",6,"NE",2021,35
"4230","FC-072",2021-08-30,"Tarsalis","L",15,"NE",2021,35
"4231","FC-091GR",2021-08-30,"Pipiens","G",6,"NE",2021,35
"4232","FC-092GR",2021-08-30,"Pipiens","G",20,"NE",2021,35
"4233","FC-011",2021-08-31,"Pipiens","L",3,"NW",2021,35
"4234","FC-041",2021-08-31,"Pipiens","L",2,"NW",2021,35
"4235","FC-041",2021-08-31,"Tarsalis","L",7,"NW",2021,35
"4236","FC-049",2021-08-31,"Tarsalis","L",5,"SW",2021,35
"4237","FC-049",2021-08-31,"Pipiens","L",4,"SW",2021,35
"4238","FC-052",2021-08-31,"Tarsalis","L",1,"NW",2021,35
"4239","FC-058",2021-08-31,"Tarsalis","L",1,"SW",2021,35
"4240","FC-058",2021-08-31,"Pipiens","L",2,"SW",2021,35
"4241","FC-060",2021-08-31,"Pipiens","L",5,"NW",2021,35
"4242","FC-061",2021-08-31,"Tarsalis","L",7,"NW",2021,35
"4243","FC-061",2021-08-31,"Pipiens","L",4,"NW",2021,35
"4244","FC-063",2021-08-31,"Pipiens","L",1,"NW",2021,35
"4245","FC-063GR",2021-08-31,"Pipiens","G",48,"NW",2021,35
"4246","FC-073",2021-08-31,"Pipiens","L",7,"NW",2021,35
"4247","FC-073",2021-08-31,"Tarsalis","L",5,"NW",2021,35
"4248","FC-090GR",2021-08-31,"Pipiens","G",22,"NW",2021,35
"4249","FC-001",2021-09-01,"Tarsalis","L",4,"SW",2021,35
"4250","FC-001",2021-09-01,"Pipiens","L",13,"SW",2021,35
"4251","FC-029",2021-09-01,"Tarsalis","L",3,"SE",2021,35
"4252","FC-029",2021-09-01,"Pipiens","L",2,"SE",2021,35
"4253","FC-029GR",2021-09-01,"Pipiens","G",77,"SE",2021,35
"4254","FC-037",2021-09-01,"Pipiens","L",2,"SW",2021,35
"4255","FC-037",2021-09-01,"Tarsalis","L",6,"SW",2021,35
"4256","FC-054",2021-09-01,"Pipiens","L",2,"SE",2021,35
"4257","FC-057",2021-09-01,"Pipiens","L",1,"SW",2021,35
"4258","FC-068",2021-09-01,"Tarsalis","L",3,"SW",2021,35
"4259","FC-068",2021-09-01,"Pipiens","L",3,"SW",2021,35
"4260","FC-089GR",2021-09-01,"Pipiens","G",39,"SW",2021,35
"4261","FC-093",2021-09-01,"Tarsalis","L",1,"SW",2021,35
"4262","LV-069",2021-08-29,"Tarsalis","L",15,"LV",2021,35
"4263","LV-095",2021-08-29,"Pipiens","L",3,"LV",2021,35
"4264","LV-095",2021-08-29,"Tarsalis","L",20,"LV",2021,35
"4265","LV-089",2021-08-30,"Tarsalis","L",14,"LV",2021,35
"4266","LV-089",2021-08-30,"Pipiens","L",18,"LV",2021,35
"4267","LV-104",2021-08-30,"Pipiens","L",22,"LV",2021,35
"4268","LV-104",2021-08-30,"Tarsalis","L",15,"LV",2021,35
"4269","LV-110",2021-08-30,"Tarsalis","L",2,"LV",2021,35
"4270","LV-020",2021-08-31,"Pipiens","L",1,"LV",2021,35
"4271","LV-020",2021-08-31,"Tarsalis","L",9,"LV",2021,35
"4272","FC-004",2021-09-06,"Pipiens","L",14,"SE",2021,36
"4273","FC-014",2021-09-06,"Tarsalis","L",4,"NE",2021,36
"4274","FC-014",2021-09-06,"Pipiens","L",81,"NE",2021,36
"4275","FC-019",2021-09-06,"Tarsalis","L",1,"NE",2021,36
"4276","FC-019",2021-09-06,"Pipiens","L",2,"NE",2021,36
"4277","FC-031",2021-09-06,"Tarsalis","L",3,"SE",2021,36
"4278","FC-034",2021-09-06,"Tarsalis","L",2,"NE",2021,36
"4279","FC-036",2021-09-06,"Tarsalis","L",1,"NW",2021,36
"4280","FC-038",2021-09-06,"Tarsalis","L",2,"NE",2021,36
"4281","FC-038",2021-09-06,"Pipiens","L",4,"NE",2021,36
"4282","FC-040",2021-09-06,"Pipiens","L",2,"NE",2021,36
"4283","FC-040GR",2021-09-06,"Pipiens","G",7,"NE",2021,36
"4284","FC-046",2021-09-06,"Tarsalis","L",3,"SE",2021,36
"4285","FC-050",2021-09-06,"Tarsalis","L",1,"SE",2021,36
"4286","FC-050",2021-09-06,"Pipiens","L",272,"SE",2021,36
"4287","FC-059",2021-09-06,"Pipiens","L",29,"SE",2021,36
"4288","FC-064",2021-09-06,"Pipiens","L",2,"SE",2021,36
"4289","FC-066",2021-09-06,"Pipiens","L",576,"NE",2021,36
"4290","FC-066GR",2021-09-06,"Pipiens","G",4,"NE",2021,36
"4291","FC-069",2021-09-06,"Tarsalis","L",3,"NE",2021,36
"4292","FC-072",2021-09-06,"Tarsalis","L",2,"NE",2021,36
"4293","FC-074",2021-09-06,"Pipiens","L",3,"SE",2021,36
"4294","FC-075",2021-09-06,"Tarsalis","L",3,"SE",2021,36
"4295","FC-075",2021-09-06,"Pipiens","L",20,"SE",2021,36
"4296","FC-075GR",2021-09-06,"Pipiens","G",19,"SE",2021,36
